ID;Name;Rarity;Top Shelf Courses
k_green_yellow_capsule_kart;Green-Yellow Capsule Kart;HighEnd;3DS Bowser's Castle, 3DS Bowser's Castle R/T (Lvl 8), 3DS Piranha Plant Slide T, 3DS Shy Guy Bazaar T (Lvl 3), 3DS Wario Shipyard, 3DS Wario Shipyard R/T (Lvl 6), Amsterdam Drift 3T, Bangkok Rush 2R/T, Bangkok Rush R/T, Berlin Byways, Berlin Byways T, GBA Boo Lake R/T, GBA Boo Lake T, GBA Bowser's Castle 2, GBA Bowser's Castle 2R (Lvl 6), GBA Bowser's Castle 3R, GBA Bowser's Castle 3R/T, GBA Sunset Wilds, London Loop 3, N64 Koopa Troopa Beach R/T (Lvl 3), N64 Yoshi Valley, RMX Bowser's Castle 1R, RMX Bowser's Castle 1T, RMX Choco Island 2, RMX Choco Island 2R/T, RMX Ghost Valley 1, Rome Avanti R, Singapore Speedway 2T, SNES Ghost Valley 2R, SNES Mario Circuit 1R, SNES Mario Circuit 3, Squeaky Clean Sprint T, Vancouver Velocity 3, Vancouver Velocity 3R, Wii Coconut Mall R, Wii Koopa Cape
k_happy_ride;Happy Ride;HighEnd;3DS Daisy Hills, 3DS Mario Circuit, 3DS Mario Circuit R/T, 3DS Mario Circuit T (Lvl 8), 3DS Toad Circuit, 3DS Toad Circuit T, GBA Peach Circuit, Madrid Drive 3T, N64 Koopa Troopa Beach, N64 Koopa Troopa Beach R, N64 Koopa Troopa Beach T, N64 Royal Raceway (Lvl 6), N64 Royal Raceway R, Paris Promenade 2, Paris Promenade B, RMX Choco Island 2T, RMX Rainbow Road 1R, RMX Rainbow Road 1T, SNES Donut Plains 1, SNES Mario Circuit 1R/T, SNES Mario Circuit 2R (Lvl 3), SNES Mario Circuit 2T (Lvl 6), SNES Rainbow Road (Lvl 3), SNES Rainbow Road R, SNES Rainbow Road T
k_head_honcho;Head Honcho;HighEnd;3DS Daisy Hills R/T, DS Airship Fortress, DS Airship Fortress R, DS Airship Fortress T, DS DK Pass R, DS DK Pass T, GBA Sunset Wilds T, N64 Choco Mountain R (Lvl 3), N64 Choco Mountain T, RMX Choco Island 1R/T (Lvl 8), RMX Choco Island 2R, RMX Ghost Valley 1R, RMX Rainbow Road 1R (Lvl 3), RMX Rainbow Road 1T, SNES Donut Plains 2T, SNES Koopa Troopa Beach 2, SNES Mario Circuit 2R/T, SNES Rainbow Road R (Lvl 6), Tokyo Blur, Tokyo Blur R, Wii Maple Treeway (Lvl 6)
k_holiday_king;Holiday King;HighEnd;3DS Neo Bowser City, 3DS Neo Bowser City R/T, 3DS Neo Bowser City T, 3DS Rainbow Road (Lvl 3), 3DS Rainbow Road T (Lvl 6), 3DS Rosalina's Ice World, 3DS Rosalina's Ice World T (Lvl 8), Berlin Byways 2T, GBA Bowser's Castle 2T, GBA Sunset Wilds, Merry Mountain, Merry Mountain R (Lvl 6), Merry Mountain R/T, N64 Frappe Snowland, RMX Rainbow Road 1T, SNES Donut Plains 2R, SNES Koopa Troopa Beach 2R/T, Wii DK Summit, Wii DK Summit R, Wii Maple Treeway, Wii Maple Treeway R, Wii Maple Treeway T (Lvl 3)
k_holiday_speeder;Holiday Speeder;HighEnd;3DS Mario Circuit T, Amsterdam Drift T, Bangkok Rush 2, Bangkok Rush 2R, Bangkok Rush 3T, Berlin Byways, DS DK Pass R/T (Lvl 3), DS Mario Circuit R/T, DS Peach Gardens R, DS Waluigi Pinball T, GBA Bowser's Castle 3, GBA Bowser's Castle 3R, GBA Cheep-Cheep Island R/T, GBA Riverside Park T, GBA Snow Land, GBA Snow Land R (Lvl 8), GBA Snow Land R/T, GCN Baby Park R/T, GCN Dino Dino Jungle T, GCN Mushroom Bridge R/T, GCN Waluigi Stadium, London Loop R, Madrid Drive 3T, Madrid Drive R/T, Merry Mountain R, Merry Mountain T, New York Minute 2T, Ninja Hideaway, Paris Promenade 2R, Piranha Plant Pipeline T, Sky-High Sundae T, SNES Bowser Castle 3R/T, SNES Koopa Troopa Beach 2R, SNES Mario Circuit 1R/T, SNES Vanilla Lake 2R (Lvl 6), Sydney Sprint 2, Tokyo Blur 2R/T, Vancouver Velocity 2R, Vancouver Velocity 3 (Lvl 6), Wii Coconut Mall R, Wii Coconut Mall R/T, Wii DK Summit (Lvl 3), Wii DK Summit R, Wii Maple Treeway, Wii Mushroom Gorge T, Wii Rainbow Road R/T, Yoshi's Island R
k_hot_pot_hot_rod;Hot Pot Hot Rod;HighEnd;3DS Daisy Hills T, 3DS Mario Circuit, Athens Dash 2T, Bangkok Rush (Lvl 3), Bangkok Rush 2 (Lvl 8), Bangkok Rush 2R, Bangkok Rush 2T, Bangkok Rush 3, Bangkok Rush 3R/T (Lvl 6), Bangkok Rush R, Bangkok Rush R/T (Lvl 6), Berlin Byways, DS Mario Circuit R/T, DS Shroom Ridge R, GBA Bowser's Castle 4, GBA Luigi Circuit T, GBA Peach Circuit T, GBA Riverside Park T, GBA Snow Land R, GCN Cookie Land, GCN Dino Dino Jungle T, GCN Mushroom Bridge T, London Loop, Madrid Drive, N64 Koopa Troopa Beach R, N64 Royal Raceway, Paris Promenade 2, Paris Promenade 3R/T, Piranha Plant Pipeline T, RMX Vanilla Lake 2, Rome Avanti, Rome Avanti 2R/T, Rome Avanti 3R, SNES Bowser Castle 3T, Sydney Sprint 2R/T, Sydney Sprint 3R/T, Tokyo Blur 2, Tokyo Blur 2R/T (Lvl 3), Vancouver Velocity R/T, Wii Coconut Mall R/T, Wii Mushroom Gorge T, Yoshi's Island R/T
k_huffin_puffin_egg;Huffin Puffin Egg;HighEnd;Amsterdam Drift T, Athens Dash 2R, Athens Dash 2T, DS Mario Circuit, DS Peach Gardens, GBA Boo Lake R (Lvl 6), GBA Boo Lake R/T, GBA Lakeside Park, GBA Peach Circuit R/T, GBA Sky Garden T, GBA Snow Land T, GBA Yoshi Desert, GCN Baby Park, GCN Baby Park R/T (Lvl 8), GCN Cookie Land, GCN Dino Dino Jungle, GCN Mushroom Bridge, GCN Yoshi Circuit T (Lvl 3), London Loop T, Madrid Drive R, N64 Kalimari Desert 2, N64 Kalimari Desert 2R/T, N64 Kalimari Desert T, N64 Luigi Raceway R, N64 Mario Raceway, N64 Yoshi Valley R (Lvl 3), Paris Promenade 3, Paris Promenade R/T, RMX Vanilla Lake 1R/T, RMX Vanilla Lake 2, Rome Avanti T, SNES Koopa Troopa Beach 2R/T, Sydney Sprint 3, Tokyo Blur 3T, Tokyo Blur R, Vancouver Velocity 2, Vancouver Velocity 3, Wii Coconut Mall, Wii Koopa Cape R/T, Wii Moonview Highway R/T, Yoshi's Island R (Lvl 6), Yoshi's Island R/T
k_ice_dozer;Ice Dozer;HighEnd;3DS Rosalina's Ice World, 3DS Rosalina's Ice World T, Berlin Byways 2, Berlin Byways 2T, DS DK Pass, DS DK Pass T (Lvl 6), Merry Mountain, N64 Frappe Snowland, N64 Frappe Snowland R/T, N64 Frappe Snowland T (Lvl 3), New York Minute B, RMX Vanilla Lake 1R, RMX Vanilla Lake 1R/T, RMX Vanilla Lake 1T (Lvl 6), RMX Vanilla Lake 2R, Sky-High Sundae R, Sky-High Sundae T, SNES Vanilla Lake 2R, SNES Vanilla Lake 2T (Lvl 8), Vancouver Velocity, Vancouver Velocity 2R/T, Vancouver Velocity R, Vancouver Velocity R/T, Vancouver Velocity T, Wii DK Summit (Lvl 3), Wii DK Summit R/T, Wii DK Summit T
k_ice_cream_minibus;Ice-Cream Minibus;HighEnd;3DS Cheep Cheep Lagoon R, 3DS Daisy Hills R, 3DS Mario Circuit R, 3DS Neo Bowser City T, 3DS Rainbow Road T, 3DS Toad Circuit R/T, DS DK Pass, DS Mario Circuit R/T, DS Peach Gardens, DS Peach Gardens T, GBA Snow Land R, GBA Snow Land T, GCN Daisy Cruiser, GCN Daisy Cruiser T, GCN Mushroom Bridge T, London Loop 2R, London Loop R/T, Los Angeles Laps 2, Los Angeles Laps 2T, Los Angeles Laps 3, N64 Choco Mountain R/T, RMX Donut Plains 1, RMX Vanilla Lake 1 (Lvl 6), RMX Vanilla Lake 1R, RMX Vanilla Lake 2R/T, Rome Avanti 2R/T, Rome Avanti R, Singapore Speedway 3T, Sky-High Sundae (Lvl 8), Sky-High Sundae R/T, SNES Donut Plains 2 (Lvl 3), SNES Donut Plains 3, SNES Vanilla Lake 1R (Lvl 3), SNES Vanilla Lake 1T, Squeaky Clean Sprint T, Tokyo Blur 3R/T, Tokyo Blur T, Vancouver Velocity 3, Vancouver Velocity 3T, Wii Coconut Mall R, Wii Coconut Mall T (Lvl 6), Wii Maple Treeway R, Wii Mushroom Gorge, Wii Rainbow Road T, Yoshi's Island
k_ice_blue_poltergust;Ice-blue Poltergust;HighEnd;3DS Rainbow Road R/T, 3DS Rainbow Road T, 3DS Rosalina's Ice World R/T (Lvl 8), 3DS Shy Guy Bazaar T (Lvl 3), Berlin Byways 2, DS Luigi's Mansion, GBA Bowser's Castle 4R, N64 Frappe Snowland (Lvl 6), N64 Frappe Snowland R, N64 Frappe Snowland R/T, RMX Choco Island 2R, RMX Vanilla Lake 2R/T, Rome Avanti 3R, SNES Choco Island 2T (Lvl 3), SNES Ghost Valley 1R/T, SNES Vanilla Lake 1 (Lvl 6), SNES Vanilla Lake 1R/T, SNES Vanilla Lake 1T, SNES Vanilla Lake 2R, Vancouver Velocity 2, Wii DK Summit R/T
k_inferno_flyer;Inferno Flyer;HighEnd;3DS Shy Guy Bazaar T, Bangkok Rush T, Berlin Byways 2T, Berlin Byways T, DS Airship Fortress (Lvl 3), DS Airship Fortress R/T (Lvl 8), DS Airship Fortress T, DS Twilight House, DS Waluigi Pinball R/T, GBA Bowser's Castle 1, GBA Bowser's Castle 1R/T, GBA Bowser's Castle 1T, GBA Bowser's Castle 2R/T, GBA Cheep-Cheep Island, GCN DK Mountain, Los Angeles Laps 3, Los Angeles Laps R, N64 Kalimari Desert 2 (Lvl 3), N64 Kalimari Desert 2R, N64 Kalimari Desert 2T, N64 Kalimari Desert R, N64 Royal Raceway R/T (Lvl 6), New York Minute 4, RMX Ghost Valley 1, RMX Vanilla Lake 1T, SNES Donut Plains 2T (Lvl 6), SNES Vanilla Lake 1T, Sydney Sprint 2, Tokyo Blur 3, Tokyo Blur 3R/T
k_iron_cucumber;Iron Cucumber;HighEnd;3DS Rosalina's Ice World R/T, 3DS Wario Shipyard R, 3DS Wario Shipyard T, Berlin Byways, Berlin Byways 2, Berlin Byways 2R (Lvl 3), Berlin Byways 2R/T (Lvl 6), Berlin Byways 2T, DS Waluigi Pinball R/T, GCN Yoshi Circuit R, Merry Mountain R/T, Merry Mountain T, N64 Choco Mountain T, N64 Royal Raceway (Lvl 8), Paris Promenade 2R, Paris Promenade 2T, Paris Promenade B, RMX Bowser's Castle 1, RMX Ghost Valley 1, RMX Rainbow Road 2, RMX Rainbow Road 2T, RMX Vanilla Lake 1T, Sky-High Sundae R/T, SNES Choco Island 1R, SNES Donut Plains 1T, SNES Mario Circuit 1T, SNES Mario Circuit 3 (Lvl 6), SNES Mario Circuit 3R, SNES Mario Circuit 3T (Lvl 3), Sydney Sprint, Sydney Sprint 2R, Tokyo Blur 4R/T
k_jade_hop_rod;Jade Hop Rod;HighEnd;3DS Neo Bowser City R, 3DS Rock Rock Mountain R, 3DS Rock Rock Mountain T, 3DS Wario Shipyard R, GCN Dino Dino Jungle, GCN Dino Dino Jungle R/T, GCN Dino Dino Jungle T, Los Angeles Laps 3R/T, Los Angeles Laps 3T, N64 Choco Mountain R/T, N64 Frappe Snowland R/T, N64 Koopa Troopa Beach (Lvl 8), N64 Koopa Troopa Beach T, Ninja Hideaway, Ninja Hideaway R (Lvl 6), Ninja Hideaway T (Lvl 6), RMX Ghost Valley 1R, RMX Mario Circuit 1R, RMX Mario Circuit 1T, SNES Donut Plains 2, SNES Donut Plains 2R (Lvl 3), SNES Donut Plains 2T (Lvl 3), SNES Ghost Valley 2R, SNES Koopa Troopa Beach 2R, Squeaky Clean Sprint R/T, Sydney Sprint R, Tokyo Blur 3R/T, Tokyo Blur R, Yoshi's Island
k_jet_cruiser;Jet Cruiser;HighEnd;3DS Cheep Cheep Lagoon R, 3DS Cheep Cheep Lagoon R/T, DS Airship Fortress, DS Airship Fortress R, DS Airship Fortress R/T, GBA Cheep-Cheep Island, GBA Cheep-Cheep Island R, GCN Daisy Cruiser, GCN Daisy Cruiser T, GCN Yoshi Circuit (Lvl 8), GCN Yoshi Circuit R, Los Angeles Laps, Los Angeles Laps 3R, Los Angeles Laps R, N64 Frappe Snowland, N64 Frappe Snowland T, N64 Koopa Troopa Beach (Lvl 6), N64 Koopa Troopa Beach R, N64 Koopa Troopa Beach R/T, Paris Promenade 3R, Piranha Plant Cove T, RMX Ghost Valley 1T, SNES Koopa Troopa Beach 2T (Lvl 3), SNES Vanilla Lake 1R, Sydney Sprint, Sydney Sprint 2R/T, Sydney Sprint T (Lvl 6), Wii DK Summit, Wii DK Summit R, Wii DK Summit T (Lvl 3), Wii Koopa Cape, Wii Koopa Cape R
k_jingle_bells;Jingle Bells;HighEnd;3DS Cheep Cheep Lagoon T, 3DS Rock Rock Mountain (Lvl 3), 3DS Rock Rock Mountain T, 3DS Rosalina's Ice World (Lvl 8), 3DS Rosalina's Ice World T, 3DS Toad Circuit R/T (Lvl 3), DS DK Pass R (Lvl 6), DS DK Pass R/T, DS DK Pass T, GCN Baby Park R/T, GCN Dino Dino Jungle, GCN Waluigi Stadium, Merry Mountain T, N64 Frappe Snowland (Lvl 6), New York Minute 2, New York Minute 2T, SNES Rainbow Road R/T, SNES Vanilla Lake 2R
k_jukebox_buggy;Jukebox Buggy;HighEnd;3DS Bowser's Castle (Lvl 6), 3DS Bowser's Castle R, 3DS Bowser's Castle T, 3DS Neo Bowser City (Lvl 3), 3DS Neo Bowser City R, 3DS Neo Bowser City T, 3DS Wario Shipyard R/T, 3DS Wario Shipyard T (Lvl 8), Athens Dash 2R, Bangkok Rush 2R/T, Bangkok Rush T, DS Luigi's Mansion, DS Mario Circuit R, DS Waluigi Pinball, DS Waluigi Pinball R/T (Lvl 3), GBA Cheep-Cheep Island R, GBA Sky Garden, GBA Sunset Wilds R (Lvl 6), GCN Baby Park T, GCN Mushroom Bridge R, London Loop 3R, Los Angeles Laps 2R/T, Los Angeles Laps 3, N64 Koopa Troopa Beach, New York Minute B, Paris Promenade R/T, Piranha Plant Cove 2R, RMX Ghost Valley 1R, RMX Rainbow Road 1R/T, RMX Rainbow Road 2R, RMX Rainbow Road 2R/T, RMX Rainbow Road 2T, Singapore Speedway, Singapore Speedway 2R, Singapore Speedway 2T, Singapore Speedway 3R/T, Sky-High Sundae R, SNES Rainbow Road, Wii Coconut Mall T, Wii Koopa Cape, Wii Maple Treeway R/T, Wii Moonview Highway R
k_jumbo_jetter;Jumbo Jetter;HighEnd;3DS Neo Bowser City, 3DS Neo Bowser City R, 3DS Rosalina's Ice World T, Amsterdam Drift 2R/T, Amsterdam Drift R/T (Lvl 6), Athens Dash, Athens Dash 2 (Lvl 8), Athens Dash 3T, Athens Dash T, Bangkok Rush 2R, Bangkok Rush 2R/T, Berlin Byways, Berlin Byways T (Lvl 6), DS Shroom Ridge, DS Shroom Ridge R, GBA Lakeside Park R/T, GBA Luigi Circuit R, GBA Peach Circuit T, GBA Sky Garden R/T, GCN Mushroom Bridge T, London Loop 3, London Loop R/T (Lvl 3), Madrid Drive 3, Madrid Drive T, N64 Kalimari Desert R, N64 Luigi Raceway R/T, N64 Mario Raceway R/T, New York Minute R, Paris Promenade B, Paris Promenade R/T (Lvl 3), Piranha Plant Pipeline R/T, RMX Bowser's Castle 1R/T, RMX Vanilla Lake 2T, Rome Avanti 2R, Rome Avanti T, SNES Bowser Castle 3T, SNES Mario Circuit 2R, Sydney Sprint 2R/T, Sydney Sprint R/T, Wii Coconut Mall R/T, Wii Daisy Circuit T, Wii Koopa Cape R, Wii Moonview Highway T
k_kabuki_dasher;Kabuki Dasher;HighEnd;3DS Daisy Hills T, 3DS Mario Circuit R, 3DS Shy Guy Bazaar R, 3DS Shy Guy Bazaar R/T, 3DS Toad Circuit T, Berlin Byways 3R, GCN Yoshi Circuit T (Lvl 3), New York Minute 3, New York Minute 4T, RMX Mario Circuit 1R/T, Singapore Speedway 3R, SNES Donut Plains 1 (Lvl 8), SNES Donut Plains 1T, SNES Ghost Valley 1T, SNES Mario Circuit 1 (Lvl 6), SNES Mario Circuit 1R, SNES Mario Circuit 1T (Lvl 3), SNES Mario Circuit 3R (Lvl 6), SNES Rainbow Road, Tokyo Blur 3T, Tokyo Blur R/T
k_kamek_s_zoom_broom;Kamek's Zoom Broom;HighEnd;3DS Bowser's Castle, 3DS Rainbow Road R/T, 3DS Rosalina's Ice World R/T, 3DS Shy Guy Bazaar R/T, DS Airship Fortress, DS Airship Fortress R/T, DS Luigi's Mansion R, DS Peach Gardens R/T, DS Waluigi Pinball R, DS Waluigi Pinball T, GBA Bowser's Castle 1T, GBA Bowser's Castle 2T, London Loop, London Loop 2, London Loop 2T, London Loop 3, Los Angeles Laps 3R, RMX Bowser's Castle 1R/T, RMX Choco Island 2 (Lvl 3), RMX Choco Island 2R (Lvl 6), RMX Ghost Valley 1, RMX Rainbow Road 1, RMX Vanilla Lake 1 (Lvl 6), RMX Vanilla Lake 1T (Lvl 3), Singapore Speedway R, SNES Ghost Valley 1T, SNES Rainbow Road R, SNES Vanilla Lake 2T (Lvl 8), Sydney Sprint 2T, Vancouver Velocity 2R/T, Wii Maple Treeway R/T
k_karp_kart;Karp Kart;HighEnd;3DS Cheep Cheep Lagoon R/T, 3DS Mario Circuit R/T (Lvl 8), 3DS Shy Guy Bazaar R/T (Lvl 3), Amsterdam Drift 2, DS Airship Fortress (Lvl 6), DS Airship Fortress T, GBA Battle Course 1, GBA Sky Garden R, GBA Sky Garden T, GCN Baby Park R, Los Angeles Laps 2R/T, Madrid Drive 3, N64 Frappe Snowland R/T, N64 Kalimari Desert 2T (Lvl 6), N64 Royal Raceway, N64 Royal Raceway R (Lvl 3), Ninja Hideaway R/T, Piranha Plant Cove 2R/T, Piranha Plant Cove 3, RMX Donut Plains 1, RMX Vanilla Lake 2R/T, Rome Avanti 3R, Singapore Speedway T, SNES Mario Circuit 1R/T, SNES Rainbow Road R, SNES Vanilla Lake 1, SNES Vanilla Lake 1R, SNES Vanilla Lake 1R/T, SNES Vanilla Lake 1T, Squeaky Clean Sprint, Wii Maple Treeway R/T, Wii Moonview Highway R
k_koopa_clown;Koopa Clown;Super;3DS Neo Bowser City, 3DS Rainbow Road T, GBA Bowser's Castle 1 (Lvl 6), GBA Bowser's Castle 2R, N64 Kalimari Desert R/T (Lvl 3), SNES Rainbow Road R
k_koopa_dasher;Koopa Dasher;Normal;N64 Koopa Troopa Beach, SNES Choco Island 2R (Lvl 6), Squeaky Clean Sprint R
k_koopa_king;Koopa King;HighEnd;DS Airship Fortress, DS Airship Fortress R/T (Lvl 8), DS Airship Fortress T (Lvl 6), DS Waluigi Pinball T, GBA Bowser's Castle 1, GBA Bowser's Castle 1R, GBA Bowser's Castle 2R (Lvl 3), GBA Bowser's Castle 2T, GCN Dino Dino Jungle R/T, GCN Dino Dino Jungle T, London Loop 2, N64 Choco Mountain (Lvl 6), N64 Choco Mountain R (Lvl 3), N64 Choco Mountain T, N64 Frappe Snowland R/T, N64 Kalimari Desert 2R, N64 Royal Raceway, N64 Royal Raceway T, Wii DK Summit
k_landship;Landship;Normal;GBA Bowser's Castle 1 (Lvl 6), GBA Bowser's Castle 1R, GBA Bowser's Castle 1R/T, N64 Kalimari Desert R, N64 Kalimari Desert T
k_light_blue_turbo_birdo;Light-blue Turbo Birdo;Super;DS DK Pass R/T, DS Luigi's Mansion R, DS Luigi's Mansion T, GCN Dino Dino Jungle R, N64 Frappe Snowland, N64 Frappe Snowland R/T (Lvl 3), N64 Koopa Troopa Beach R/T, N64 Koopa Troopa Beach T (Lvl 6), SNES Koopa Troopa Beach 2T, Squeaky Clean Sprint R, Vancouver Velocity R
k_light_blue_turbo_yoshi;Light-blue Turbo Yoshi;Super;3DS Cheep Cheep Lagoon T, 3DS Mario Circuit R/T, 3DS Neo Bowser City R/T, Amsterdam Drift T, Berlin Byways R/T, DS Mario Circuit, DS Shroom Ridge T, GBA Peach Circuit R, GBA Snow Land R, GCN Baby Park R/T, GCN Yoshi Circuit R/T (Lvl 3), GCN Yoshi Circuit T, London Loop 3, Madrid Drive R, N64 Kalimari Desert 2T, N64 Luigi Raceway, N64 Yoshi Valley R, N64 Yoshi Valley T (Lvl 6), Paris Promenade, Piranha Plant Pipeline, Rome Avanti R, Singapore Speedway 2T, Singapore Speedway T, SNES Donut Plains 2R/T, SNES Koopa Troopa Beach 2R, SNES Mario Circuit 3T, SNES Vanilla Lake 2R/T, Sydney Sprint 3R, Wii Coconut Mall R/T, Wii Koopa Cape
k_lightning_streamliner;Lightning Streamliner;HighEnd;3DS Bowser's Castle R (Lvl 6), 3DS Bowser's Castle R/T, 3DS Neo Bowser City R, 3DS Piranha Plant Slide R, 3DS Piranha Plant Slide T, Athens Dash R/T, Bangkok Rush 3R, Berlin Byways 2R, Berlin Byways 3T, DS Airship Fortress T, DS Mario Circuit T, DS Shroom Ridge R, GBA Battle Course 1, GBA Bowser's Castle 3R/T, GBA Bowser's Castle 3T, GBA Lakeside Park T, GBA Sky Garden, GBA Sky Garden T (Lvl 6), GCN Baby Park R, Madrid Drive 3R, Merry Mountain R/T, N64 Choco Mountain T, N64 Mario Raceway T, N64 Yoshi Valley R/T, New York Minute 3, New York Minute 3R/T, Piranha Plant Cove 2, RMX Donut Plains 1R, RMX Rainbow Road 1R (Lvl 3), RMX Rainbow Road 1T (Lvl 3), Rome Avanti 2T, Singapore Speedway 2, Singapore Speedway 2R, Sky-High Sundae T, SNES Ghost Valley 2, SNES Ghost Valley 2R/T, Vancouver Velocity 3R/T, Wii Coconut Mall (Lvl 8), Wii Coconut Mall T, Wii Dry Dry Ruins R/T, Wii Moonview Highway, Wii Rainbow Road
k_lime_tea_coupe;Lime Tea Coupe;HighEnd;3DS Daisy Hills, 3DS Daisy Hills R, 3DS Daisy Hills R/T, 3DS Shy Guy Bazaar R, 3DS Wario Shipyard, Amsterdam Drift T, DS Luigi's Mansion T, GBA Cheep-Cheep Island T (Lvl 8), London Loop 2R, London Loop 3, Los Angeles Laps 2, Los Angeles Laps 3, N64 Royal Raceway T (Lvl 3), New York Minute 4R/T, New York Minute 4T, Paris Promenade, Paris Promenade 3 (Lvl 6), Paris Promenade 3R/T, Paris Promenade 3T, Paris Promenade B, RMX Choco Island 1 (Lvl 3), RMX Choco Island 1R, RMX Vanilla Lake 1, Singapore Speedway T, SNES Donut Plains 2R (Lvl 6), SNES Donut Plains 2R/T, SNES Donut Plains 2T, SNES Vanilla Lake 2R, Sydney Sprint 2, Tokyo Blur 2R, Tokyo Blur 3R/T, Vancouver Velocity 2T, Wii Daisy Circuit R, Wii Maple Treeway, Wii Maple Treeway R
k_lunar_cruiser;Lunar Cruiser;HighEnd;3DS Rainbow Road, 3DS Rainbow Road R, 3DS Rainbow Road R/T (Lvl 3), 3DS Rainbow Road T (Lvl 6), 3DS Rosalina's Ice World R (Lvl 6), GBA Sunset Wilds R, N64 Choco Mountain R/T (Lvl 8), N64 Frappe Snowland R, N64 Kalimari Desert 2, N64 Kalimari Desert 2R, N64 Kalimari Desert T, N64 Koopa Troopa Beach T, N64 Luigi Raceway, RMX Rainbow Road 2R/T, RMX Vanilla Lake 1 (Lvl 3), Singapore Speedway T, SNES Donut Plains 1, SNES Donut Plains 1R, SNES Rainbow Road R, SNES Vanilla Lake 2, Vancouver Velocity 2R, Wii DK Summit T, Wii Koopa Cape T, Wii Rainbow Road R/T
k_mach_8;Mach 8;Super;3DS Rock Rock Mountain T, 3DS Shy Guy Bazaar R, 3DS Shy Guy Bazaar R/T (Lvl 3), 3DS Toad Circuit (Lvl 6), GCN Yoshi Circuit R, RMX Vanilla Lake 2R, SNES Mario Circuit 1
k_mach_8_r;Mach 8-R;HighEnd;Athens Dash 3, Bangkok Rush 2T, Bangkok Rush 3R, Berlin Byways 3, Berlin Byways R, DS DK Pass R, DS DK Pass T, DS Shroom Ridge, DS Shroom Ridge T (Lvl 6), GBA Bowser's Castle 4, GBA Lakeside Park, GBA Lakeside Park R, GBA Luigi Circuit R/T, GCN Mushroom Bridge R, GCN Mushroom Bridge R/T (Lvl 8), GCN Waluigi Stadium R, N64 Kalimari Desert 2R, New York Minute 2R, Paris Promenade 3R, Piranha Plant Pipeline R, RMX Choco Island 1T, Rome Avanti 2R/T, SNES Donut Plains 1 (Lvl 3), SNES Donut Plains 3R, SNES Ghost Valley 1R/T, SNES Mario Circuit 1R, Sydney Sprint R/T, Tokyo Blur 2, Wii Coconut Mall, Wii Daisy Circuit R, Wii Dry Dry Ruins T, Wii Koopa Cape (Lvl 6), Wii Koopa Cape R/T, Wii Koopa Cape T, Wii Maple Treeway R/T, Wii Maple Treeway T (Lvl 3), Wii Moonview Highway R
k_macharon;Macharon;HighEnd;3DS Cheep Cheep Lagoon R/T, 3DS Daisy Hills R/T, GCN Yoshi Circuit (Lvl 6), London Loop T, N64 Frappe Snowland R/T, N64 Koopa Troopa Beach, Paris Promenade, Paris Promenade 2R, Paris Promenade R/T, RMX Rainbow Road 2R (Lvl 8), SNES Choco Island 1 (Lvl 6), SNES Choco Island 1R, SNES Choco Island 1T, SNES Mario Circuit 1 (Lvl 3), SNES Rainbow Road R/T (Lvl 3), Tokyo Blur, Wii DK Summit R, Wii Maple Treeway R, Wii Maple Treeway T
k_magma_broom;Magma Broom;HighEnd;3DS Bowser's Castle, 3DS Bowser's Castle R/T, 3DS Bowser's Castle T, Amsterdam Drift R/T, DS Airship Fortress, DS Luigi's Mansion (Lvl 3), DS Luigi's Mansion R, DS Luigi's Mansion R/T, DS Twilight House, GBA Boo Lake, GBA Boo Lake R/T, GBA Bowser's Castle 1, GBA Bowser's Castle 2R, GBA Bowser's Castle 3R, GBA Bowser's Castle 3T, GBA Lakeside Park R, GBA Sky Garden R (Lvl 6), GBA Sky Garden T, GBA Sunset Wilds, GCN DK Mountain R/T, New York Minute, Paris Promenade 3R, Paris Promenade 3T, Piranha Plant Cove 2, RMX Ghost Valley 1 (Lvl 8), RMX Ghost Valley 1R, RMX Ghost Valley 1T (Lvl 3), RMX Rainbow Road 2R, RMX Rainbow Road 2T, Rome Avanti 3, SNES Bowser Castle 3, SNES Ghost Valley 2R, Wii Maple Treeway (Lvl 6)
k_metal_b_dasher_mk_2;Metal B Dasher Mk. 2;HighEnd;3DS Neo Bowser City, 3DS Piranha Plant Slide R/T, 3DS Wario Shipyard, Athens Dash 3R/T, Berlin Byways 2, Berlin Byways 2R, Berlin Byways 2T (Lvl 3), Berlin Byways R, Berlin Byways T, DS Mario Circuit T, DS Shroom Ridge T, GBA Bowser's Castle 4, GBA Lakeside Park T, GBA Peach Circuit R/T, GCN Waluigi Stadium R/T, London Loop 2R, London Loop 3R/T, London Loop R (Lvl 6), Madrid Drive 3T, Madrid Drive R, Merry Mountain R/T, N64 Choco Mountain, N64 Choco Mountain T, N64 Yoshi Valley R/T, Ninja Hideaway, Piranha Plant Cove 2T, Piranha Plant Cove 3T, RMX Choco Island 2 (Lvl 8), RMX Choco Island 2T, RMX Ghost Valley 1, RMX Ghost Valley 1R/T, RMX Ghost Valley 1T, RMX Mario Circuit 1, Rome Avanti 3, Singapore Speedway R/T, SNES Ghost Valley 1R/T, SNES Ghost Valley 2, Sydney Sprint 2R/T, Tokyo Blur, Tokyo Blur R (Lvl 3), Tokyo Blur T (Lvl 6)
