ID;Name;Rarity;Top Shelf Courses
d_dr_bowser;Dr. Bowser;HighEnd;3DS Bowser's Castle R, 3DS Bowser's Castle R/T, 3DS Neo Bowser City R, 3DS Neo Bowser City R/T, 3DS Piranha Plant Slide T, 3DS Rainbow Road R, 3DS Shy Guy Bazaar (Lvl 6), 3DS Wario Shipyard, 3DS Wario Shipyard R/T, Amsterdam Drift 3R/T, Bangkok Rush T, Berlin Byways, Berlin Byways 3, Berlin Byways T, DS DK Pass R/T, GBA Boo Lake T, GBA Bowser's Castle 2R, GBA Bowser's Castle 2T (Lvl 3), GBA Bowser's Castle 3R/T, GBA Sunset Wilds R (Lvl 8), GCN Waluigi Stadium R, London Loop 2, Los Angeles Laps 3R/T, N64 Koopa Troopa Beach (Lvl 3), N64 Yoshi Valley T, New York Minute 2T, New York Minute 3R/T, New York Minute R/T, Paris Promenade B, RMX Bowser's Castle 1R, RMX Bowser's Castle 1T, RMX Choco Island 1R/T, RMX Choco Island 2R/T, RMX Ghost Valley 1, RMX Mario Circuit 1T, Rome Avanti 3R, Singapore Speedway R, Sky-High Sundae, SNES Ghost Valley 2R/T, SNES Mario Circuit 1T, Sydney Sprint R/T, Tokyo Blur 3R/T, Wii Coconut Mall (Lvl 6), Wii Coconut Mall T, Wii Daisy Circuit R, Wii DK Summit R, Wii DK Summit R/T, Wii Koopa Cape, Wii Mushroom Gorge
d_dr_luigi;Dr. Luigi;HighEnd;3DS Mario Circuit R, 3DS Piranha Plant Slide, 3DS Rosalina's Ice World R (Lvl 6), 3DS Shy Guy Bazaar R, 3DS Shy Guy Bazaar T (Lvl 3), Amsterdam Drift 3R, Athens Dash 2T, Berlin Byways 2, Berlin Byways 2R/T, Berlin Byways 3, DS DK Pass R, DS Luigi's Mansion, DS Peach Gardens, DS Shroom Ridge, GBA Boo Lake R/T, GBA Cheep-Cheep Island (Lvl 6), GBA Cheep-Cheep Island R, GBA Luigi Circuit T, GBA Peach Circuit R/T, GCN Baby Park R, GCN Baby Park R/T, GCN Dino Dino Jungle R, Madrid Drive R/T, N64 Kalimari Desert 2T, N64 Luigi Raceway R, N64 Luigi Raceway R/T, N64 Mario Raceway R/T, N64 Yoshi Valley R/T, New York Minute 2, Paris Promenade 3, Paris Promenade R, RMX Donut Plains 1R/T, RMX Vanilla Lake 2R/T, Singapore Speedway 2, Singapore Speedway 3R/T, Sky-High Sundae R/T, SNES Bowser Castle 3R/T, SNES Bowser Castle 3T, SNES Donut Plains 1 (Lvl 3), SNES Donut Plains 1T, SNES Vanilla Lake 2, Sydney Sprint T, Vancouver Velocity 2R/T, Vancouver Velocity 3R, Vancouver Velocity 3R/T, Wii Coconut Mall (Lvl 8), Wii Coconut Mall R, Wii Coconut Mall R/T, Wii Dry Dry Ruins R/T, Wii Koopa Cape R, Wii Mushroom Gorge R/T
d_dr_mario;Dr. Mario;HighEnd;3DS Daisy Hills R, 3DS Daisy Hills T (Lvl 6), 3DS Neo Bowser City, 3DS Toad Circuit, Athens Dash 2R, Bangkok Rush 3, Bangkok Rush R, DS Mario Circuit R, GBA Luigi Circuit T, GBA Snow Land R, GCN Baby Park, GCN Cookie Land, London Loop 2R/T, London Loop 3, London Loop 3T, London Loop T, Madrid Drive 2R/T, N64 Choco Mountain R/T, N64 Choco Mountain T (Lvl 3), N64 Luigi Raceway R, N64 Royal Raceway, N64 Royal Raceway R (Lvl 3), New York Minute R, New York Minute T, Piranha Plant Pipeline, RMX Bowser's Castle 1R, Sky-High Sundae T, SNES Choco Island 2, SNES Donut Plains 3R, SNES Mario Circuit 1R/T, SNES Mario Circuit 2R/T, SNES Mario Circuit 3R/T (Lvl 6), Sydney Sprint 3, Sydney Sprint 3T, Tokyo Blur 2T, Tokyo Blur 3R/T, Wii Coconut Mall, Wii Coconut Mall R, Wii Coconut Mall R/T, Wii Coconut Mall T (Lvl 8), Wii DK Summit T, Wii Rainbow Road T, Yoshi's Island
d_dr_peach;Dr. Peach;HighEnd;3DS Daisy Hills (Lvl 6), 3DS Mario Circuit, 3DS Mario Circuit R, 3DS Toad Circuit (Lvl 3), 3DS Toad Circuit R/T, 3DS Wario Shipyard R/T, Bangkok Rush, Bangkok Rush 2T, Berlin Byways 3T, DS Peach Gardens R/T, DS Shroom Ridge R/T, GBA Bowser's Castle 4R, GBA Peach Circuit, GBA Riverside Park R/T, GBA Snow Land T, GCN Baby Park R, GCN Daisy Cruiser R, GCN Mushroom Bridge, N64 Luigi Raceway T, N64 Mario Raceway T, N64 Royal Raceway, N64 Royal Raceway T (Lvl 3), N64 Yoshi Valley T, New York Minute R/T, Ninja Hideaway R, Paris Promenade 3R, Paris Promenade B, Paris Promenade R, Paris Promenade T, RMX Choco Island 1T, RMX Donut Plains 1, RMX Donut Plains 1T, RMX Rainbow Road 1, RMX Rainbow Road 2, RMX Vanilla Lake 1T, Rome Avanti 2R, Sky-High Sundae R, SNES Bowser Castle 3R, SNES Donut Plains 3R, SNES Donut Plains 3T, SNES Mario Circuit 1R/T, SNES Vanilla Lake 2T, Sydney Sprint, Sydney Sprint 2R/T, Tokyo Blur 3T, Vancouver Velocity 2T, Vancouver Velocity 3T, Wii Coconut Mall, Wii Coconut Mall R (Lvl 6), Wii DK Summit T, Wii Koopa Cape, Wii Koopa Cape R (Lvl 8), Yoshi's Island T
d_dry_bones;Dry Bones;Normal;3DS Shy Guy Bazaar T, GBA Bowser's Castle 1 (Lvl 6), GBA Bowser's Castle 1T
d_dry_bones_gold;Dry Bones (Gold);HighEnd;3DS Neo Bowser City R/T, 3DS Rainbow Road R/T, DS Airship Fortress R/T, GBA Bowser's Castle 1, GBA Bowser's Castle 1R, GBA Bowser's Castle 1R/T, GBA Bowser's Castle 2, GBA Bowser's Castle 2R (Lvl 3), GBA Bowser's Castle 2R/T, GBA Bowser's Castle 2T, GCN DK Mountain R, N64 Kalimari Desert 2, N64 Kalimari Desert 2R (Lvl 6), New York Minute 3, RMX Ghost Valley 1R, RMX Ghost Valley 1T (Lvl 8), RMX Rainbow Road 1R, SNES Choco Island 1, SNES Ghost Valley 1 (Lvl 6), SNES Ghost Valley 1R/T, SNES Ghost Valley 2R, SNES Koopa Troopa Beach 2, SNES Rainbow Road (Lvl 3), SNES Rainbow Road R, SNES Vanilla Lake 1R/T, Vancouver Velocity
d_dry_bones_mii_racing_suit;Dry Bones Mii Racing Suit;HighEnd;3DS Bowser's Castle T, 3DS Rock Rock Mountain T, Athens Dash 2, Athens Dash 2T, DS Airship Fortress R/T (Lvl 6), DS Mario Circuit R/T, GBA Bowser's Castle 3, GBA Bowser's Castle 3R/T, GBA Lakeside Park R/T, GBA Yoshi Desert T, GCN DK Mountain, GCN DK Mountain T, GCN Mushroom Bridge, Los Angeles Laps 3R/T, N64 Frappe Snowland R/T, N64 Kalimari Desert 2R, N64 Luigi Raceway R, Paris Promenade 3R, Piranha Plant Cove 2T, Piranha Plant Cove 3R/T, Piranha Plant Cove T, RMX Choco Island 1R/T, RMX Vanilla Lake 1R/T, Rome Avanti, Rome Avanti 3, Singapore Speedway, Singapore Speedway 2R, Singapore Speedway 3T, SNES Bowser Castle 3T, SNES Choco Island 1T, SNES Donut Plains 3T, SNES Ghost Valley 1R (Lvl 3), SNES Ghost Valley 1T, SNES Ghost Valley 2R, SNES Ghost Valley 2R/T (Lvl 8), SNES Koopa Troopa Beach 2R, Sydney Sprint 2T, Vancouver Velocity 2, Vancouver Velocity 3, Vancouver Velocity T, Wii Dry Dry Ruins R/T, Wii Rainbow Road
d_dry_bowser;Dry Bowser;HighEnd;3DS Neo Bowser City R/T, 3DS Neo Bowser City T, 3DS Rock Rock Mountain T (Lvl 6), 3DS Shy Guy Bazaar R, DS DK Pass R, DS DK Pass R/T (Lvl 3), GBA Bowser's Castle 1R, GBA Bowser's Castle 1R/T, GBA Bowser's Castle 2, GBA Bowser's Castle 2R, GBA Bowser's Castle 2T (Lvl 3), GCN Dino Dino Jungle, GCN Dino Dino Jungle T, N64 Choco Mountain R, New York Minute 3T, RMX Mario Circuit 1T (Lvl 6), RMX Rainbow Road 1R/T (Lvl 8)
d_dry_bowser_gold;Dry Bowser (Gold);HighEnd;3DS Neo Bowser City, 3DS Neo Bowser City R (Lvl 6), 3DS Neo Bowser City T, 3DS Rainbow Road (Lvl 8), 3DS Rainbow Road R, 3DS Rainbow Road T, 3DS Rock Rock Mountain R, 3DS Rosalina's Ice World T, Berlin Byways T, DS Airship Fortress, DS Airship Fortress R, DS Luigi's Mansion T, DS Waluigi Pinball (Lvl 3), DS Waluigi Pinball R, DS Waluigi Pinball T, GBA Bowser's Castle 2R/T, GBA Lakeside Park T, GCN Dino Dino Jungle, GCN Dino Dino Jungle T, GCN Waluigi Stadium, N64 Kalimari Desert R, N64 Kalimari Desert T (Lvl 3), RMX Rainbow Road 1 (Lvl 6), RMX Rainbow Road 1R, SNES Choco Island 1T, SNES Ghost Valley 2R/T, Vancouver Velocity R, Wii Koopa Cape R, Wii Koopa Cape T
d_dry_bowser_mii_racing_suit;Dry Bowser Mii Racing Suit;HighEnd;3DS Bowser's Castle R, 3DS Neo Bowser City R (Lvl 3), 3DS Piranha Plant Slide (Lvl 6), 3DS Wario Shipyard T, Athens Dash 2R, Athens Dash R, GBA Battle Course 1, GBA Boo Lake R, GBA Bowser's Castle 3R, GBA Bowser's Castle 3T, GBA Lakeside Park R, GBA Luigi Circuit, GBA Snow Land T, GBA Sunset Wilds T, GBA Yoshi Desert, GBA Yoshi Desert T, GCN Dino Dino Jungle, Los Angeles Laps 3R, Los Angeles Laps 3R/T, N64 Kalimari Desert 2T, N64 Kalimari Desert R/T, New York Minute 2R, Piranha Plant Cove 2R, Piranha Plant Cove 3, RMX Bowser's Castle 1 (Lvl 8), RMX Vanilla Lake 1T, Rome Avanti, Rome Avanti 3R, SNES Ghost Valley 2, Squeaky Clean Sprint R, Tokyo Blur 2R/T, Tokyo Blur 4T, Vancouver Velocity 3R, Wii Dry Dry Ruins R
d_fire_bro;Fire Bro;Super;3DS Shy Guy Bazaar R, DS Airship Fortress R, GBA Bowser's Castle 1R, GBA Bowser's Castle 1R/T, GBA Bowser's Castle 2, GBA Bowser's Castle 2R, GBA Bowser's Castle 2R/T, GBA Bowser's Castle 2T, GCN Dino Dino Jungle T (Lvl 3), SNES Donut Plains 1R (Lvl 6)
d_fire_rosalina;Fire Rosalina;HighEnd;3DS Bowser's Castle, 3DS Piranha Plant Slide, 3DS Rainbow Road, 3DS Rosalina's Ice World, 3DS Rosalina's Ice World R (Lvl 3), 3DS Rosalina's Ice World R/T, DS Airship Fortress R, DS Airship Fortress T, DS Peach Gardens, DS Twilight House, GBA Bowser's Castle 2 (Lvl 6), GBA Bowser's Castle 3T, GBA Cheep-Cheep Island, GBA Sunset Wilds T, GCN DK Mountain R/T, GCN Yoshi Circuit, London Loop 3, London Loop 3R, Los Angeles Laps, Los Angeles Laps 3, Los Angeles Laps R, Merry Mountain (Lvl 3), N64 Kalimari Desert 2R, Ninja Hideaway, Ninja Hideaway R/T, RMX Bowser's Castle 1, RMX Ghost Valley 1, RMX Rainbow Road 1, RMX Rainbow Road 1R/T, RMX Rainbow Road 2R, RMX Rainbow Road 2T (Lvl 8), SNES Ghost Valley 1, SNES Ghost Valley 1R/T, SNES Ghost Valley 2R, SNES Rainbow Road R (Lvl 6), Sydney Sprint, Vancouver Velocity 2T, Wii Coconut Mall T, Wii Koopa Cape T, Wii Maple Treeway T
d_fish_bone_mii_racing_suit;Fish Bone Mii Racing Suit;HighEnd;3DS Cheep Cheep Lagoon R, Athens Dash 3R/T, Athens Dash R/T, Berlin Byways T, DS Twilight House, GBA Cheep-Cheep Island R/T, GBA Luigi Circuit R/T, N64 Frappe Snowland R, Paris Promenade 2, Piranha Plant Cove 2, Piranha Plant Cove 3, Piranha Plant Cove 3R/T, Piranha Plant Cove R/T, RMX Vanilla Lake 2T, Rome Avanti 3R, Singapore Speedway 2R/T, Singapore Speedway R/T (Lvl 6), Squeaky Clean Sprint, Sydney Sprint 2R/T, Vancouver Velocity 3R, Vancouver Velocity R/T (Lvl 3), Vancouver Velocity T, Wii Dry Dry Ruins, Wii Moonview Highway R, Wii Moonview Highway T (Lvl 8)
d_funky_kong;Funky Kong;HighEnd;3DS Cheep Cheep Lagoon (Lvl 6), 3DS Cheep Cheep Lagoon R, 3DS Cheep Cheep Lagoon T, 3DS Neo Bowser City, 3DS Neo Bowser City T, 3DS Rock Rock Mountain R, 3DS Rock Rock Mountain T, DS DK Pass, DS Waluigi Pinball R/T (Lvl 3), GBA Bowser's Castle 2T (Lvl 3), GBA Cheep-Cheep Island R, GCN Dino Dino Jungle, GCN Dino Dino Jungle R/T, GCN Dino Dino Jungle T (Lvl 8), Los Angeles Laps R/T, N64 Choco Mountain R, N64 Royal Raceway T (Lvl 6), New York Minute 3R, New York Minute B, Paris Promenade 2R, Paris Promenade 2T, RMX Choco Island 2R, Rome Avanti R/T, SNES Vanilla Lake 1T, Tokyo Blur 4T
d_gold_koopa_freerunning;Gold Koopa (Freerunning);HighEnd;3DS Cheep Cheep Lagoon T (Lvl 6), 3DS Mario Circuit T, 3DS Neo Bowser City R, 3DS Rainbow Road R/T, 3DS Toad Circuit R/T (Lvl 3), Amsterdam Drift 2R, GCN Dino Dino Jungle (Lvl 6), GCN Dino Dino Jungle R, N64 Koopa Troopa Beach, N64 Koopa Troopa Beach R, N64 Koopa Troopa Beach R/T, N64 Koopa Troopa Beach T (Lvl 3), Paris Promenade R, Paris Promenade R/T, RMX Choco Island 2 (Lvl 8), RMX Choco Island 2R, SNES Choco Island 1R, SNES Donut Plains 1T, SNES Mario Circuit 1R/T, SNES Mario Circuit 2R/T, Tokyo Blur 2R/T, Tokyo Blur 2T
d_gold_mario;Gold Mario;HighEnd;Los Angeles Laps 2 (Lvl 3), Madrid Drive 3R/T, New York Minute 3T, Rome Avanti 3, Singapore Speedway 3, Singapore Speedway 3T (Lvl 6), Sydney Sprint 3R/T (Lvl 8), Tokyo Blur 3T (Lvl 3), Vancouver Velocity 3, Vancouver Velocity 3R (Lvl 6)
d_gold_mii_racing_suit;Gold Mii Racing Suit;HighEnd;3DS Bowser's Castle, 3DS Bowser's Castle R, 3DS Bowser's Castle R/T, 3DS Mario Circuit R, 3DS Rainbow Road, 3DS Shy Guy Bazaar R, Amsterdam Drift 2, Amsterdam Drift R/T, Athens Dash 2, Athens Dash 3, Bangkok Rush 3R/T, Bangkok Rush R, Bangkok Rush T, Berlin Byways 2R/T, DS Mario Circuit T, DS Waluigi Pinball R, GBA Bowser's Castle 1T, GBA Cheep-Cheep Island T, GBA Yoshi Desert, GCN Mushroom Bridge R/T, London Loop 3, Madrid Drive 2, Merry Mountain, N64 Frappe Snowland, N64 Kalimari Desert R, N64 Mario Raceway, N64 Yoshi Valley, New York Minute 4R/T, New York Minute R/T, New York Minute T, Paris Promenade 3T, Piranha Plant Pipeline, RMX Choco Island 2R/T, RMX Choco Island 2T, RMX Ghost Valley 1T (Lvl 8), RMX Rainbow Road 1R, RMX Rainbow Road 1R/T, RMX Rainbow Road 2, RMX Rainbow Road 2T, Sky-High Sundae T, SNES Bowser Castle 3R/T, SNES Choco Island 1R/T, SNES Donut Plains 1R/T, SNES Vanilla Lake 2T (Lvl 3), Sydney Sprint 3R, Tokyo Blur R/T, Wii Daisy Circuit, Wii Dry Dry Ruins T, Wii Koopa Cape R/T, Wii Koopa Cape T, Wii Moonview Highway R, Wii Mushroom Gorge (Lvl 6), Wii Mushroom Gorge T
d_goomba_mii_racing_suit;Goomba Mii Racing Suit;HighEnd;3DS Bowser's Castle R, 3DS Mario Circuit, Athens Dash R/T, Athens Dash T, Bangkok Rush 3, DS DK Pass T (Lvl 3), DS Mario Circuit R, GBA Bowser's Castle 3R, GBA Snow Land, GBA Yoshi Desert R, GCN DK Mountain R/T, GCN DK Mountain T, GCN Mushroom Bridge T, Los Angeles Laps 2R/T, N64 Choco Mountain R/T, N64 Kalimari Desert 2T, N64 Kalimari Desert R/T, N64 Luigi Raceway, Ninja Hideaway R, Piranha Plant Cove R/T, Piranha Plant Pipeline, RMX Bowser's Castle 1R (Lvl 6), RMX Choco Island 2R/T, RMX Donut Plains 1T, RMX Vanilla Lake 2R/T, Rome Avanti 2R/T, Singapore Speedway 2R/T, Sky-High Sundae T, SNES Bowser Castle 3, SNES Donut Plains 3T, SNES Ghost Valley 2R (Lvl 8), SNES Ghost Valley 2T, SNES Koopa Troopa Beach 2R/T, Tokyo Blur R, Vancouver Velocity 3T, Wii Dry Dry Ruins R, Yoshi's Island R/T
d_green_mii_racing_suit;Green Mii Racing Suit;HighEnd;3DS Rainbow Road R, 3DS Toad Circuit R/T, 3DS Wario Shipyard R (Lvl 8), 3DS Wario Shipyard R/T, Amsterdam Drift R/T, DS DK Pass R, DS Luigi's Mansion R/T, DS Mario Circuit T, DS Peach Gardens R/T, GBA Peach Circuit, GBA Riverside Park R, GBA Snow Land R/T, GCN Mushroom Bridge T, Los Angeles Laps 2R/T, Madrid Drive 3R/T, N64 Mario Raceway T, N64 Yoshi Valley R, New York Minute, New York Minute 4R, Ninja Hideaway, Paris Promenade 2R, Paris Promenade R/T, Piranha Plant Pipeline T, RMX Donut Plains 1R, RMX Ghost Valley 1 (Lvl 3), Rome Avanti 2R, Singapore Speedway 3T, Sky-High Sundae R, SNES Bowser Castle 3, SNES Choco Island 1R, SNES Choco Island 1R/T (Lvl 6), SNES Choco Island 2, SNES Donut Plains 3, SNES Koopa Troopa Beach 2R/T, Sydney Sprint T, Tokyo Blur 3T, Tokyo Blur T, Wii Moonview Highway R/T, Wii Rainbow Road R/T, Yoshi's Island R/T
d_green_shy_guy;Green Shy Guy;Super;3DS Shy Guy Bazaar, 3DS Shy Guy Bazaar R/T, GBA Bowser's Castle 1, GCN Dino Dino Jungle R/T, GCN Dino Dino Jungle T, GCN Yoshi Circuit, GCN Yoshi Circuit R, London Loop T, N64 Kalimari Desert, N64 Kalimari Desert T, N64 Koopa Troopa Beach, Ninja Hideaway R (Lvl 6), RMX Vanilla Lake 1R, SNES Donut Plains 1, SNES Koopa Troopa Beach 2R, SNES Koopa Troopa Beach 2T (Lvl 3), Sydney Sprint R/T, Tokyo Blur 2R/T, Wii Maple Treeway R
d_green_toad_pit_crew;Green Toad (Pit Crew);Super;3DS Bowser's Castle R/T, 3DS Cheep Cheep Lagoon R/T (Lvl 3), 3DS Cheep Cheep Lagoon T, 3DS Daisy Hills R, 3DS Mario Circuit R/T, 3DS Neo Bowser City R, 3DS Piranha Plant Slide R, 3DS Piranha Plant Slide R/T, 3DS Toad Circuit, Amsterdam Drift, Amsterdam Drift 2R/T, Amsterdam Drift 3T, DS DK Pass, GBA Luigi Circuit R, GBA Peach Circuit, GCN Yoshi Circuit R/T, N64 Koopa Troopa Beach, Paris Promenade 3R/T, Piranha Plant Pipeline R, RMX Rainbow Road 2, RMX Vanilla Lake 2R, Rome Avanti 3R/T, Rome Avanti R, SNES Donut Plains 3R/T (Lvl 6), SNES Ghost Valley 2R/T, Tokyo Blur 4T, Tokyo Blur R, Vancouver Velocity 2R/T, Wii Mushroom Gorge T
d_hammer_bro;Hammer Bro;Super;3DS Toad Circuit, DS Airship Fortress T, GBA Bowser's Castle 1R/T, GCN Dino Dino Jungle R/T (Lvl 3), N64 Kalimari Desert, N64 Kalimari Desert R/T, N64 Koopa Troopa Beach (Lvl 6), Paris Promenade 2R, SNES Donut Plains 1T, SNES Mario Circuit 3R, SNES Mario Circuit 3R/T
d_hammer_bro_mii_racing_suit;Hammer Bro Mii Racing Suit;HighEnd;3DS Bowser's Castle R/T (Lvl 6), 3DS Piranha Plant Slide (Lvl 8), 3DS Piranha Plant Slide R/T, Athens Dash R, Bangkok Rush 2T, Bangkok Rush 3R, DS Airship Fortress R/T, DS Mario Circuit T, GBA Bowser's Castle 3R, GBA Sky Garden R, GBA Yoshi Desert, GBA Yoshi Desert T, GCN Daisy Cruiser R, GCN Dino Dino Jungle R/T, GCN DK Mountain R, GCN Waluigi Stadium R, London Loop 3R, Los Angeles Laps 3R/T, Merry Mountain R, N64 Kalimari Desert 2, New York Minute R, Paris Promenade 3R, Paris Promenade T, Piranha Plant Cove 2R, Piranha Plant Cove 2R/T, RMX Bowser's Castle 1T, RMX Choco Island 1T, RMX Donut Plains 1R/T, SNES Donut Plains 1R, SNES Donut Plains 3R, SNES Ghost Valley 2, Sydney Sprint 2, Sydney Sprint 2T, Tokyo Blur 3R/T, Wii DK Summit (Lvl 3), Wii DK Summit R/T, Wii Dry Dry Ruins T
d_ice_bro;Ice Bro;Super;3DS Neo Bowser City, DS DK Pass R/T, GBA Bowser's Castle 2, N64 Frappe Snowland, N64 Frappe Snowland R, N64 Frappe Snowland T, N64 Koopa Troopa Beach T (Lvl 3), SNES Mario Circuit 3R (Lvl 6), SNES Vanilla Lake 1R, SNES Vanilla Lake 1R/T, Vancouver Velocity, Vancouver Velocity R
d_ice_mario;Ice Mario;HighEnd;3DS Mario Circuit R/T (Lvl 3), 3DS Neo Bowser City R/T, 3DS Rainbow Road R, 3DS Rainbow Road R/T, 3DS Rainbow Road T, 3DS Rosalina's Ice World R, DS DK Pass R/T, N64 Frappe Snowland R/T, N64 Frappe Snowland T (Lvl 8), RMX Mario Circuit 1 (Lvl 6), RMX Vanilla Lake 1R, Rome Avanti 3R/T, SNES Donut Plains 2R, SNES Koopa Troopa Beach 2R (Lvl 3), SNES Koopa Troopa Beach 2T, SNES Mario Circuit 1R/T, SNES Mario Circuit 2R/T, SNES Rainbow Road, SNES Rainbow Road R, SNES Vanilla Lake 1, SNES Vanilla Lake 1R, SNES Vanilla Lake 1T (Lvl 6), Vancouver Velocity T, Wii DK Summit R/T
d_ice_cream_mii_racing_suit;Ice-Cream Mii Racing Suit;HighEnd;3DS Neo Bowser City, 3DS Piranha Plant Slide T, Amsterdam Drift T, Athens Dash, Bangkok Rush 3R, Bangkok Rush 3T, DS DK Pass, DS DK Pass T, DS Mario Circuit T, GBA Cheep-Cheep Island T, GBA Snow Land, GCN Baby Park R/T, GCN Cookie Land, Los Angeles Laps 3, Madrid Drive 2R/T, Paris Promenade 2, RMX Choco Island 1T, RMX Choco Island 2R/T, RMX Vanilla Lake 1 (Lvl 3), Rome Avanti 3, Rome Avanti R, Singapore Speedway 3, Sky-High Sundae, Sky-High Sundae T, SNES Choco Island 1T, SNES Ghost Valley 1R, SNES Ghost Valley 2R/T, SNES Mario Circuit 2, SNES Vanilla Lake 1 (Lvl 6), SNES Vanilla Lake 1R, Vancouver Velocity 3R/T, Wii Coconut Mall R, Wii Coconut Mall T (Lvl 8), Wii DK Summit T
d_iggy;Iggy;Normal;GBA Bowser's Castle 1T (Lvl 6), SNES Bowser Castle 3R, SNES Choco Island 2R
d_iggy_mii_racing_suit;Iggy Mii Racing Suit;HighEnd;3DS Daisy Hills T, 3DS Neo Bowser City R/T (Lvl 3), Berlin Byways 3R/T, Berlin Byways R/T, DS Shroom Ridge R, GBA Bowser's Castle 4, GBA Bowser's Castle 4R (Lvl 8), GBA Cheep-Cheep Island R/T, GBA Luigi Circuit R, GBA Snow Land, GBA Yoshi Desert, GCN Mushroom Bridge, Madrid Drive 2R, N64 Frappe Snowland T, N64 Kalimari Desert 2R/T, New York Minute 2R/T, New York Minute 3, Paris Promenade R/T, Piranha Plant Pipeline T, RMX Bowser's Castle 1R/T (Lvl 6), Rome Avanti 2R/T, Rome Avanti T, Sky-High Sundae R, SNES Bowser Castle 3T, SNES Ghost Valley 1, SNES Ghost Valley 1T, Tokyo Blur R/T, Wii Coconut Mall R/T, Wii Daisy Circuit R, Wii Koopa Cape R/T
d_kamek;Kamek;HighEnd;3DS Bowser's Castle (Lvl 8), 3DS Bowser's Castle R, 3DS Rainbow Road T, 3DS Toad Circuit, Berlin Byways 2R, Berlin Byways 2T, DS Airship Fortress R/T, DS Airship Fortress T, DS Luigi's Mansion (Lvl 3), DS Twilight House, GBA Bowser's Castle 1R/T, GBA Bowser's Castle 1T, GBA Bowser's Castle 2T (Lvl 6), GBA Sunset Wilds (Lvl 6), GBA Sunset Wilds R, London Loop 2, London Loop 2T, London Loop 3T, Los Angeles Laps 3T, N64 Kalimari Desert, N64 Kalimari Desert R/T, RMX Bowser's Castle 1R, RMX Choco Island 2 (Lvl 3), RMX Choco Island 2R, RMX Ghost Valley 1, RMX Vanilla Lake 1, SNES Choco Island 2R/T, SNES Ghost Valley 1, SNES Rainbow Road R, SNES Vanilla Lake 2R, Sydney Sprint, Sydney Sprint 2R/T, Sydney Sprint 3R/T
d_king_bob_omb;King Bob-omb;HighEnd;3DS Rosalina's Ice World, 3DS Toad Circuit, 3DS Toad Circuit T (Lvl 3), Berlin Byways 2, Berlin Byways 2R/T, DS Airship Fortress R, DS Airship Fortress T, DS DK Pass, DS DK Pass T, DS Luigi's Mansion R, DS Waluigi Pinball R/T, GBA Bowser's Castle 1T, GBA Bowser's Castle 2, GBA Bowser's Castle 2T, GBA Cheep-Cheep Island T (Lvl 8), GBA Sunset Wilds, N64 Choco Mountain, N64 Choco Mountain R (Lvl 6), Ninja Hideaway T, RMX Choco Island 1R (Lvl 6), SNES Donut Plains 2, SNES Ghost Valley 1R (Lvl 3), SNES Koopa Troopa Beach 2T, Sydney Sprint R, Wii DK Summit
d_king_bob_omb_gold;King Bob-omb (Gold);HighEnd;3DS Bowser's Castle R (Lvl 8), 3DS Bowser's Castle R/T, 3DS Rainbow Road, Berlin Byways 2, DS Airship Fortress, DS Airship Fortress R/T, DS Airship Fortress T, DS Waluigi Pinball T (Lvl 3), GBA Bowser's Castle 2R/T, GBA Luigi Circuit R/T, GBA Snow Land R, London Loop 2R, London Loop 3R, Los Angeles Laps 2, N64 Choco Mountain T, N64 Kalimari Desert 2R, N64 Kalimari Desert 2T, Ninja Hideaway (Lvl 6), Ninja Hideaway T, RMX Choco Island 2, RMX Choco Island 2R, RMX Rainbow Road 2R, RMX Rainbow Road 2T (Lvl 6), SNES Choco Island 2R/T, SNES Donut Plains 2, SNES Donut Plains 2R (Lvl 3), SNES Ghost Valley 1R, SNES Ghost Valley 2T, SNES Koopa Troopa Beach 2, SNES Vanilla Lake 1R/T, Sydney Sprint 3T, Sydney Sprint T
d_king_bob_omb_mii_racing_suit;King Bob-omb Mii Racing Suit;HighEnd;3DS Bowser's Castle, 3DS Bowser's Castle R/T (Lvl 8), 3DS Rock Rock Mountain R, 3DS Wario Shipyard (Lvl 6), 3DS Wario Shipyard R, 3DS Wario Shipyard T, Berlin Byways 2R, Berlin Byways 3R, DS Airship Fortress R, DS Airship Fortress T, DS Waluigi Pinball (Lvl 3), GBA Bowser's Castle 1, GBA Bowser's Castle 1R/T, GBA Bowser's Castle 2R, GBA Bowser's Castle 3R/T, GBA Lakeside Park T, GBA Sunset Wilds R/T, GBA Yoshi Desert, GCN DK Mountain, Madrid Drive 2R, Ninja Hideaway R, Ninja Hideaway T, Piranha Plant Cove R, RMX Choco Island 1R/T, RMX Choco Island 2R/T, SNES Donut Plains 1, SNES Mario Circuit 1R, SNES Mario Circuit 2T, Sydney Sprint T, Tokyo Blur 4R/T, Tokyo Blur R, Vancouver Velocity 2, Wii Rainbow Road R
d_king_boo;King Boo;Super;3DS Shy Guy Bazaar, DS Luigi's Mansion, DS Luigi's Mansion R/T, GBA Bowser's Castle 2 (Lvl 6), SNES Choco Island 2T (Lvl 3), SNES Ghost Valley 1R, SNES Ghost Valley 1R/T, Tokyo Blur 2R
