ID;Name;Rarity;Top Shelf Courses
g_flower_glider;Flower Glider;Super;3DS Cheep Cheep Lagoon R, 3DS Daisy Hills, 3DS Shy Guy Bazaar, 3DS Shy Guy Bazaar R, 3DS Toad Circuit R (Lvl 6), 3DS Toad Circuit T (Lvl 3), GBA Yoshi Desert R/T, Wii Daisy Circuit
g_flybrary_book;Flybrary Book;HighEnd;3DS Bowser's Castle, 3DS Bowser's Castle R, 3DS Bowser's Castle R/T, 3DS Daisy Hills R (Lvl 6), 3DS Daisy Hills T, 3DS Wario Shipyard T, Bangkok Rush 2, Bangkok Rush 3R/T, Berlin Byways 3, Berlin Byways T, DS Luigi's Mansion R, DS Peach Gardens T, DS Shroom Ridge R, GBA Bowser's Castle 1, GBA Bowser's Castle 1T (Lvl 3), GBA Bowser's Castle 2T, GBA Bowser's Castle 3R/T, GBA Bowser's Castle 3T, GCN Cookie Land, GCN Daisy Cruiser R, London Loop 2R, London Loop 2R/T, London Loop R/T, Merry Mountain, N64 Choco Mountain R (Lvl 8), N64 Choco Mountain T (Lvl 3), N64 Mario Raceway, New York Minute 3, New York Minute 3R, Piranha Plant Cove 2T, Piranha Plant Cove R/T, RMX Choco Island 2R/T, RMX Ghost Valley 1, RMX Ghost Valley 1R/T (Lvl 6), RMX Mario Circuit 1T, Rome Avanti R/T, Singapore Speedway 3R, SNES Ghost Valley 1R/T, SNES Ghost Valley 2R, SNES Mario Circuit 2R, SNES Mario Circuit 2T, Vancouver Velocity 3R, Wii Coconut Mall T, Yoshi's Island T
g_flying_easel;Flying Easel;HighEnd;3DS Mario Circuit T, 3DS Neo Bowser City R/T, 3DS Shy Guy Bazaar R, 3DS Shy Guy Bazaar T, Amsterdam Drift 2R, Berlin Byways R/T, DS Luigi's Mansion R, GBA Sunset Wilds, GBA Sunset Wilds R, GBA Sunset Wilds T (Lvl 3), London Loop, Los Angeles Laps 3R, Los Angeles Laps 3R/T, Merry Mountain R, New York Minute 4, Paris Promenade 2, Paris Promenade 2R, Paris Promenade 3, Paris Promenade 3T (Lvl 6), Paris Promenade B, RMX Choco Island 1R/T, RMX Ghost Valley 1, RMX Ghost Valley 1R (Lvl 8), RMX Rainbow Road 1R (Lvl 6), RMX Rainbow Road 1T, RMX Rainbow Road 2 (Lvl 3), Rome Avanti 2R, Singapore Speedway 2, SNES Mario Circuit 1T, SNES Rainbow Road, Sydney Sprint 2T, Sydney Sprint R, Tokyo Blur 3, Vancouver Velocity 2T, Wii Maple Treeway, Yoshi's Island T
g_flying_flappers;Flying Flappers;HighEnd;3DS Mario Circuit R, 3DS Piranha Plant Slide, 3DS Piranha Plant Slide R, 3DS Shy Guy Bazaar R/T, 3DS Wario Shipyard, 3DS Wario Shipyard R (Lvl 8), Amsterdam Drift 2R/T, Amsterdam Drift 3R, Amsterdam Drift 3R/T, Athens Dash 2T, Athens Dash R, Bangkok Rush 2, Bangkok Rush 2T, DS Mario Circuit R/T, DS Shroom Ridge R, GBA Boo Lake, GBA Sky Garden R, GBA Sky Garden R/T, GBA Snow Land, GBA Yoshi Desert, GCN Daisy Cruiser T, London Loop 2, Madrid Drive, Madrid Drive 3R/T, N64 Kalimari Desert 2R, Ninja Hideaway R/T, RMX Ghost Valley 1, RMX Rainbow Road 2R/T, RMX Vanilla Lake 1R (Lvl 3), RMX Vanilla Lake 1R/T, RMX Vanilla Lake 1T (Lvl 6), RMX Vanilla Lake 2R/T, Rome Avanti R, Sky-High Sundae, SNES Bowser Castle 3R, SNES Ghost Valley 2T, SNES Koopa Troopa Beach 2T, SNES Vanilla Lake 1R (Lvl 3), SNES Vanilla Lake 2R/T, Sydney Sprint, Tokyo Blur R, Vancouver Velocity 3R/T, Vancouver Velocity 3T, Wii Dry Dry Ruins R/T, Wii Koopa Cape R (Lvl 6), Wii Koopa Cape T, Wii Mushroom Gorge
g_full_flight;Full Flight;HighEnd;3DS Daisy Hills (Lvl 3), 3DS Neo Bowser City, Bangkok Rush 3, GBA Battle Course 1, GBA Bowser's Castle 1 (Lvl 3), GBA Bowser's Castle 2R/T (Lvl 6), N64 Koopa Troopa Beach R (Lvl 6), N64 Koopa Troopa Beach T, New York Minute, New York Minute 2R/T, New York Minute 3, New York Minute T, RMX Ghost Valley 1R, SNES Mario Circuit 3, SNES Vanilla Lake 1R/T, Tokyo Blur 3R, Tokyo Blur 4R, Tokyo Blur 4R/T, Tokyo Blur R, Tokyo Blur R/T, Wii Maple Treeway (Lvl 8), Wii Maple Treeway R
g_fuzzy_kite;Fuzzy Kite;HighEnd;3DS Shy Guy Bazaar, 3DS Shy Guy Bazaar R/T (Lvl 3), Athens Dash 2R, Athens Dash 2R/T, Berlin Byways R/T, DS Airship Fortress R, DS Mario Circuit R, DS Waluigi Pinball R/T, GBA Boo Lake T, GBA Bowser's Castle 1R/T (Lvl 6), GBA Cheep-Cheep Island R/T (Lvl 6), GBA Lakeside Park, GBA Luigi Circuit R/T, GBA Peach Circuit R, GBA Yoshi Desert R, GCN Baby Park R/T, GCN Cookie Land, GCN Daisy Cruiser T, GCN DK Mountain R, GCN DK Mountain T, London Loop, London Loop 3, London Loop R, Los Angeles Laps 3R/T, Madrid Drive, Madrid Drive 3R/T, N64 Kalimari Desert R, N64 Kalimari Desert R/T (Lvl 3), N64 Luigi Raceway, N64 Luigi Raceway R/T, Piranha Plant Cove 2R/T, Piranha Plant Cove 3, Piranha Plant Cove R/T, Piranha Plant Pipeline T, RMX Choco Island 1R/T, RMX Vanilla Lake 2T, Rome Avanti 2R, Rome Avanti R/T, Singapore Speedway 2, Singapore Speedway 3R/T, Singapore Speedway R/T, SNES Bowser Castle 3, SNES Donut Plains 3R, SNES Ghost Valley 2R/T, Squeaky Clean Sprint T, Sydney Sprint 3, Wii Dry Dry Ruins T, Wii Koopa Cape R, Wii Koopa Cape R/T (Lvl 8)
g_galaxy_glider;Galaxy Glider;HighEnd;3DS Bowser's Castle, 3DS Cheep Cheep Lagoon R, 3DS Rainbow Road R (Lvl 3), 3DS Rainbow Road T, 3DS Rosalina's Ice World, 3DS Rosalina's Ice World R (Lvl 6), 3DS Rosalina's Ice World R/T, 3DS Toad Circuit T, 3DS Wario Shipyard, Amsterdam Drift 2T, Berlin Byways 2, Berlin Byways 2T, GBA Luigi Circuit R/T, GBA Sky Garden R, GCN Baby Park, N64 Frappe Snowland R, Piranha Plant Pipeline R, RMX Rainbow Road 1T, RMX Rainbow Road 2R/T, RMX Vanilla Lake 1R (Lvl 6), RMX Vanilla Lake 1T (Lvl 3), Singapore Speedway 3, SNES Choco Island 2R/T, SNES Rainbow Road R, SNES Vanilla Lake 1, SNES Vanilla Lake 2R (Lvl 8), SNES Vanilla Lake 2T, Tokyo Blur 3, Vancouver Velocity 2R, Wii Coconut Mall T, Wii Moonview Highway R, Wii Mushroom Gorge R
g_gift_glider;Gift Glider;HighEnd;3DS Cheep Cheep Lagoon R/T, 3DS Neo Bowser City R/T, 3DS Rainbow Road, 3DS Rainbow Road R (Lvl 8), 3DS Shy Guy Bazaar R/T (Lvl 3), 3DS Toad Circuit R/T (Lvl 3), DS Luigi's Mansion, DS Luigi's Mansion R (Lvl 6), GBA Bowser's Castle 2T, Merry Mountain R, Merry Mountain R/T, Merry Mountain T, N64 Royal Raceway R, N64 Royal Raceway T (Lvl 6), New York Minute 2, New York Minute 2T, SNES Vanilla Lake 1T, Vancouver Velocity R/T
g_glinting_glider;Glinting Glider;HighEnd;3DS Daisy Hills R, 3DS Mario Circuit (Lvl 6), 3DS Mario Circuit R, 3DS Rainbow Road R (Lvl 3), 3DS Rainbow Road R/T, 3DS Rainbow Road T, 3DS Shy Guy Bazaar, 3DS Shy Guy Bazaar R, GBA Cheep-Cheep Island T (Lvl 8), GBA Peach Circuit R, GBA Sky Garden T, GCN Baby Park R, GCN Cookie Land, GCN Mushroom Bridge R/T, Los Angeles Laps 3, N64 Royal Raceway (Lvl 3), N64 Royal Raceway R, Paris Promenade 2, Paris Promenade 2R, Paris Promenade 3T, Paris Promenade R, RMX Rainbow Road 1R, RMX Rainbow Road 1R/T, RMX Rainbow Road 2, RMX Vanilla Lake 1, Rome Avanti 3, Singapore Speedway 3T, SNES Choco Island 1R/T, SNES Mario Circuit 2R/T (Lvl 6), SNES Mario Circuit 3T, SNES Rainbow Road R, SNES Vanilla Lake 1R, SNES Vanilla Lake 2R, Sydney Sprint 2R/T, Tokyo Blur 3R/T, Tokyo Blur 3T, Vancouver Velocity 2T, Wii Daisy Circuit
g_glitter_glider;Glitter Glider;HighEnd;3DS Daisy Hills, 3DS Daisy Hills R, 3DS Rosalina's Ice World T, Berlin Byways 2T, DS DK Pass, DS Luigi's Mansion (Lvl 6), DS Luigi's Mansion R, GCN Cookie Land, London Loop, London Loop 2R/T, London Loop R/T, Madrid Drive 3T, Merry Mountain R/T, Merry Mountain T (Lvl 8), N64 Royal Raceway R, New York Minute 4T, Sky-High Sundae R, SNES Choco Island 2R, SNES Choco Island 2R/T (Lvl 3), SNES Choco Island 2T (Lvl 3), SNES Donut Plains 1R (Lvl 6), SNES Vanilla Lake 1R/T, SNES Vanilla Lake 2, Sydney Sprint 2, Vancouver Velocity 2, Wii Maple Treeway, Wii Mushroom Gorge R
g_glittering_glider;Glittering Glider;HighEnd;3DS Mario Circuit R/T, 3DS Rosalina's Ice World R, Athens Dash 2R/T, Athens Dash T, Bangkok Rush 3T, Berlin Byways 2T, Berlin Byways R, DS Mario Circuit T, DS Peach Gardens T (Lvl 6), GBA Peach Circuit, GBA Peach Circuit R/T (Lvl 8), GBA Peach Circuit T, GBA Sky Garden R (Lvl 6), GBA Sky Garden T, GCN Daisy Cruiser R/T, GCN Waluigi Stadium, Madrid Drive 2R/T, N64 Frappe Snowland, N64 Kalimari Desert, N64 Royal Raceway R/T (Lvl 3), N64 Royal Raceway T, New York Minute 2R, Paris Promenade 2R, Paris Promenade 3T, Piranha Plant Cove 2T, Piranha Plant Cove R/T, RMX Choco Island 2R, RMX Choco Island 2R/T (Lvl 3), RMX Vanilla Lake 2T, Rome Avanti 2R, Rome Avanti 3T, Rome Avanti T, Sky-High Sundae R/T, SNES Mario Circuit 1R, SNES Mario Circuit 3R, Sydney Sprint 2T, Sydney Sprint T, Wii Daisy Circuit, Wii Dry Dry Ruins R
g_glittering_parasol;Glittering Parasol;HighEnd;3DS Daisy Hills R/T, 3DS Rosalina's Ice World R/T, 3DS Rosalina's Ice World T, 3DS Toad Circuit R (Lvl 3), Amsterdam Drift 2T, Amsterdam Drift R, Bangkok Rush R/T, DS DK Pass, DS DK Pass R, DS DK Pass T (Lvl 3), DS Peach Gardens, GBA Peach Circuit, GBA Sky Garden, GBA Sky Garden R, GBA Snow Land R, GCN Daisy Cruiser, Los Angeles Laps 2, N64 Choco Mountain R/T, N64 Frappe Snowland R, N64 Mario Raceway R, N64 Royal Raceway T, Paris Promenade, Paris Promenade 3, Paris Promenade B, RMX Rainbow Road 1, RMX Rainbow Road 2R/T (Lvl 8), RMX Vanilla Lake 1R, RMX Vanilla Lake 1T (Lvl 6), Rome Avanti 3R, Rome Avanti R, Singapore Speedway (Lvl 6), Singapore Speedway 2T, Singapore Speedway T, SNES Donut Plains 3R, SNES Donut Plains 3R/T, SNES Koopa Troopa Beach 2T, SNES Vanilla Lake 2R, Wii Coconut Mall T, Wii Koopa Cape, Wii Mushroom Gorge R/T, Wii Mushroom Gorge T, Wii Rainbow Road T, Yoshi's Island
g_gold_8_bit_glider;Gold 8-Bit Glider;HighEnd;3DS Bowser's Castle R/T, 3DS Mario Circuit R, 3DS Mario Circuit R/T (Lvl 3), 3DS Rosalina's Ice World T, Amsterdam Drift, Athens Dash 3, Athens Dash T, Bangkok Rush 2T, Bangkok Rush R, Berlin Byways R/T, DS Airship Fortress T, DS DK Pass T, DS Mario Circuit (Lvl 8), DS Waluigi Pinball, GBA Bowser's Castle 2R, GBA Cheep-Cheep Island, GBA Yoshi Desert R, GCN Daisy Cruiser, GCN Waluigi Stadium T, London Loop 3R, London Loop R/T, Madrid Drive 2T, Madrid Drive 3T, N64 Luigi Raceway (Lvl 6), N64 Luigi Raceway T, New York Minute 2R, Piranha Plant Cove 2R, Piranha Plant Cove 3T, Piranha Plant Cove R/T, RMX Choco Island 1R, RMX Choco Island 2T, RMX Vanilla Lake 2, Rome Avanti T, SNES Bowser Castle 3R/T, SNES Choco Island 1R/T, SNES Choco Island 2, SNES Donut Plains 3, SNES Donut Plains 3R/T (Lvl 6), SNES Mario Circuit 1R/T, SNES Mario Circuit 2T (Lvl 3), Sydney Sprint, Sydney Sprint 3R, Wii Daisy Circuit, Wii DK Summit, Wii Dry Dry Ruins R/T, Wii Koopa Cape R/T, Wii Maple Treeway T, Wii Moonview Highway T, Wii Rainbow Road T, Yoshi's Island T
g_gold_bells;Gold Bells;HighEnd;3DS Daisy Hills T, 3DS Mario Circuit, 3DS Rosalina's Ice World R/T, Athens Dash 3R, Bangkok Rush 2, Bangkok Rush 3, Berlin Byways 2, DS Mario Circuit, DS Peach Gardens R (Lvl 6), DS Peach Gardens R/T, GBA Peach Circuit, GBA Peach Circuit R (Lvl 8), GBA Sunset Wilds T, GBA Yoshi Desert, GCN Baby Park T, GCN Daisy Cruiser R, Los Angeles Laps 3, Madrid Drive 2R, N64 Frappe Snowland T, N64 Kalimari Desert 2R, N64 Kalimari Desert R/T, N64 Mario Raceway R, N64 Royal Raceway, N64 Royal Raceway R/T (Lvl 3), New York Minute R, Paris Promenade R, Piranha Plant Cove 3, RMX Choco Island 2 (Lvl 6), RMX Choco Island 2R/T, Rome Avanti 3R/T, Rome Avanti R, Rome Avanti T, SNES Mario Circuit 2, SNES Vanilla Lake 1T, SNES Vanilla Lake 2R, Sydney Sprint 2, Sydney Sprint 3R/T, Vancouver Velocity R/T, Wii Coconut Mall R, Wii Coconut Mall R/T (Lvl 3)
g_gold_boo_masks;Gold Boo Masks;HighEnd;3DS Bowser's Castle R/T, 3DS Wario Shipyard (Lvl 6), 3DS Wario Shipyard R, Amsterdam Drift R, Athens Dash 2R, Athens Dash 3R, Athens Dash R, Bangkok Rush 3, Bangkok Rush T, Berlin Byways, DS Luigi's Mansion R, DS Waluigi Pinball, DS Waluigi Pinball R/T (Lvl 3), GBA Boo Lake T, GBA Bowser's Castle 1R/T, GBA Bowser's Castle 3T, GBA Cheep-Cheep Island R, GBA Lakeside Park R, GBA Luigi Circuit R, GBA Snow Land, GBA Sunset Wilds, GBA Yoshi Desert R/T, Madrid Drive 3R, N64 Kalimari Desert, Ninja Hideaway, Ninja Hideaway R (Lvl 6), Piranha Plant Cove 3R/T, RMX Bowser's Castle 1T, RMX Choco Island 1R, RMX Choco Island 2, RMX Ghost Valley 1R, RMX Ghost Valley 1T (Lvl 3), RMX Vanilla Lake 1R, RMX Vanilla Lake 2R, Rome Avanti R, SNES Choco Island 1, SNES Choco Island 2R/T, SNES Ghost Valley 1R, SNES Ghost Valley 1T, SNES Ghost Valley 2R, SNES Ghost Valley 2T, SNES Vanilla Lake 2R/T, Tokyo Blur 2T, Tokyo Blur 3, Wii Daisy Circuit R, Wii Dry Dry Ruins R/T (Lvl 8), Wii Moonview Highway R/T
g_gold_candlelight_flight;Gold Candlelight Flight;HighEnd;3DS Rock Rock Mountain T, 3DS Rosalina's Ice World T, Amsterdam Drift 2, Amsterdam Drift R/T, Athens Dash 3R, Athens Dash R, Bangkok Rush 3R, Bangkok Rush R/T, GBA Bowser's Castle 1R/T, GBA Bowser's Castle 4R, GBA Lakeside Park R, GBA Snow Land R/T (Lvl 6), GBA Yoshi Desert R/T, GCN Daisy Cruiser R, GCN Waluigi Stadium R, London Loop T, Los Angeles Laps 3R, Madrid Drive R, N64 Frappe Snowland R/T, N64 Kalimari Desert R/T, N64 Kalimari Desert T (Lvl 3), N64 Royal Raceway R/T, New York Minute 3, Paris Promenade 3, Piranha Plant Cove (Lvl 8), Piranha Plant Cove 2R, Piranha Plant Cove 3R/T, Piranha Plant Cove R, RMX Bowser's Castle 1R, RMX Choco Island 2, RMX Choco Island 2T, RMX Ghost Valley 1T, Rome Avanti R, Singapore Speedway 2R/T, SNES Choco Island 1, SNES Donut Plains 2T, SNES Donut Plains 3T, SNES Ghost Valley 1, SNES Ghost Valley 2, SNES Mario Circuit 2R, Sydney Sprint, Sydney Sprint 2R, Wii Coconut Mall T, Wii Dry Dry Ruins R, Wii Koopa Cape R (Lvl 3), Wii Maple Treeway, Wii Mushroom Gorge R, Wii Mushroom Gorge T (Lvl 6), Wii Rainbow Road R/T
g_gold_checkered_glider;Gold Checkered Glider;HighEnd;3DS Daisy Hills, 3DS Rosalina's Ice World T, Athens Dash 3R, Athens Dash R, Bangkok Rush, Bangkok Rush 3, Berlin Byways 2R/T, GBA Bowser's Castle 4R, GBA Cheep-Cheep Island R/T, GCN Mushroom Bridge R (Lvl 8), GCN Waluigi Stadium R/T, Los Angeles Laps 3T, Madrid Drive 3R, Madrid Drive R, N64 Frappe Snowland R/T, N64 Kalimari Desert, N64 Mario Raceway T, New York Minute 3, New York Minute R, Piranha Plant Cove 3R (Lvl 6), Piranha Plant Cove 3R/T, Piranha Plant Pipeline R, RMX Choco Island 1T, RMX Choco Island 2R, Rome Avanti R, Sky-High Sundae R, SNES Choco Island 2R/T (Lvl 3), SNES Choco Island 2T, SNES Donut Plains 1, SNES Donut Plains 1R/T (Lvl 3), SNES Ghost Valley 2R, SNES Ghost Valley 2T (Lvl 6), SNES Mario Circuit 1R, SNES Vanilla Lake 1R, Vancouver Velocity 2T, Wii Coconut Mall T, Wii Daisy Circuit R, Wii Dry Dry Ruins
g_gold_chocolate_balloons;Gold Chocolate Balloons;HighEnd;3DS Rosalina's Ice World R/T (Lvl 6), Athens Dash 3R, Bangkok Rush 3, Los Angeles Laps 2, N64 Frappe Snowland R/T (Lvl 3), RMX Vanilla Lake 1R/T (Lvl 6), RMX Vanilla Lake 1T, RMX Vanilla Lake 2 (Lvl 8), RMX Vanilla Lake 2R, Rome Avanti 3R/T, Sky-High Sundae R, SNES Vanilla Lake 1 (Lvl 3), SNES Vanilla Lake 1T
g_gold_cloud_balloons;Gold Cloud Balloons;HighEnd;3DS Daisy Hills T, Amsterdam Drift, Amsterdam Drift 2R (Lvl 6), Amsterdam Drift 2T, Amsterdam Drift 3, Athens Dash 2T, Bangkok Rush 2R/T, Bangkok Rush 3, Bangkok Rush R, DS Shroom Ridge, GBA Boo Lake R, GBA Bowser's Castle 4R, GBA Sky Garden R/T, GBA Sunset Wilds R/T, GBA Yoshi Desert T, GCN Baby Park R, GCN DK Mountain R/T, GCN DK Mountain T, GCN Mushroom Bridge, London Loop R/T, Los Angeles Laps 3 (Lvl 6), Los Angeles Laps 3R (Lvl 3), Los Angeles Laps 3R/T, N64 Kalimari Desert R, New York Minute R/T, New York Minute T, Piranha Plant Cove 2T, Piranha Plant Cove 3, Piranha Plant Cove R/T, RMX Donut Plains 1R/T, RMX Vanilla Lake 1R/T, Rome Avanti 2, SNES Bowser Castle 3, SNES Donut Plains 2R/T, SNES Ghost Valley 2R/T, SNES Mario Circuit 2T, SNES Mario Circuit 3, SNES Rainbow Road R/T, Sydney Sprint 2 (Lvl 3), Sydney Sprint 3, Sydney Sprint 3R (Lvl 8), Sydney Sprint 3T, Vancouver Velocity 3R/T, Wii Daisy Circuit, Wii DK Summit R/T, Wii Dry Dry Ruins T, Wii Moonview Highway T, Wii Rainbow Road R
g_gold_crane;Gold Crane;HighEnd;3DS Rainbow Road T (Lvl 3), Bangkok Rush R, DS Waluigi Pinball (Lvl 8), DS Waluigi Pinball R, DS Waluigi Pinball R/T, DS Waluigi Pinball T (Lvl 3), GBA Sunset Wilds T, N64 Kalimari Desert, N64 Kalimari Desert 2R/T, N64 Kalimari Desert R, New York Minute 3, New York Minute 3R, Paris Promenade 2R, Paris Promenade 2T, RMX Choco Island 2T, RMX Mario Circuit 1, RMX Mario Circuit 1T, RMX Rainbow Road 1, RMX Rainbow Road 1T (Lvl 6), SNES Choco Island 2R/T, SNES Koopa Troopa Beach 2, SNES Koopa Troopa Beach 2T (Lvl 6), SNES Mario Circuit 1R/T, SNES Mario Circuit 2, SNES Mario Circuit 2R, Tokyo Blur R/T, Vancouver Velocity, Wii Coconut Mall R
g_gold_eggshell_glider;Gold Eggshell Glider;HighEnd;3DS Bowser's Castle (Lvl 3), 3DS Bowser's Castle R, 3DS Rainbow Road R/T, 3DS Shy Guy Bazaar, 3DS Wario Shipyard R/T, Amsterdam Drift 2R, Amsterdam Drift 3R, Amsterdam Drift R/T, Bangkok Rush 2R/T, Bangkok Rush 3T, Bangkok Rush R/T, GBA Bowser's Castle 3, GBA Lakeside Park R/T, GBA Sky Garden T, GCN Baby Park T, GCN Waluigi Stadium, GCN Yoshi Circuit T (Lvl 6), London Loop 2T, N64 Royal Raceway R, N64 Yoshi Valley, N64 Yoshi Valley R, N64 Yoshi Valley T (Lvl 8), New York Minute, New York Minute 3T, New York Minute 4R/T, Piranha Plant Cove 2R, Piranha Plant Cove 3R, Piranha Plant Cove T, RMX Choco Island 2R/T, RMX Donut Plains 1T, SNES Bowser Castle 3, SNES Rainbow Road, SNES Rainbow Road R/T, Sydney Sprint 2R/T, Vancouver Velocity 3R, Wii Coconut Mall R, Wii Maple Treeway R/T (Lvl 3), Wii Mushroom Gorge R (Lvl 6), Yoshi's Island R/T
g_gold_flappy_wings;Gold Flappy Wings;HighEnd;3DS Daisy Hills R, 3DS Rosalina's Ice World T, Amsterdam Drift 3T, Bangkok Rush 2, Bangkok Rush 3, GBA Cheep-Cheep Island R/T, GBA Luigi Circuit R, GBA Peach Circuit R, GBA Sunset Wilds T, GBA Yoshi Desert T, GCN Baby Park, Los Angeles Laps 3R, Madrid Drive 2R, Madrid Drive R, N64 Frappe Snowland R, N64 Kalimari Desert 2R/T, N64 Kalimari Desert R/T, New York Minute (Lvl 3), New York Minute 2R, New York Minute 2R/T (Lvl 6), New York Minute B, New York Minute T, Paris Promenade, Piranha Plant Cove 2T, Rome Avanti R (Lvl 6), Rome Avanti R/T, SNES Vanilla Lake 1R/T, Sydney Sprint 3R, Sydney Sprint T, Tokyo Blur 2R, Vancouver Velocity 2 (Lvl 3), Vancouver Velocity 2R/T, Wii Moonview Highway R (Lvl 8)
g_gold_glider;Gold Glider;HighEnd;3DS Cheep Cheep Lagoon R (Lvl 6), 3DS Rainbow Road (Lvl 6), 3DS Toad Circuit, 3DS Toad Circuit T, DS DK Pass T, DS Luigi's Mansion T, GBA Bowser's Castle 1T (Lvl 3), N64 Koopa Troopa Beach R, New York Minute 3R/T, New York Minute R/T, RMX Choco Island 2R, RMX Rainbow Road 2R, Rome Avanti 3R/T, SNES Donut Plains 2T (Lvl 8), SNES Mario Circuit 1, SNES Mario Circuit 1R, SNES Mario Circuit 1R/T (Lvl 3), SNES Mario Circuit 1T, SNES Rainbow Road, SNES Rainbow Road T
g_gold_hard_hat_balloon;Gold Hard Hat Balloon;HighEnd;3DS Bowser's Castle T, 3DS Piranha Plant Slide R/T, 3DS Rainbow Road R/T (Lvl 3), Amsterdam Drift 3T, Athens Dash 2, Athens Dash 3T, Athens Dash T, Bangkok Rush R/T, Bangkok Rush T, DS Mario Circuit T, DS Waluigi Pinball T, GBA Boo Lake R/T (Lvl 6), GBA Bowser's Castle 1R/T (Lvl 3), GBA Bowser's Castle 3T, GBA Lakeside Park T, GBA Sunset Wilds R, GBA Yoshi Desert R/T, GCN Baby Park R/T (Lvl 8), GCN DK Mountain R/T, GCN Waluigi Stadium R/T, London Loop R/T, Los Angeles Laps 3T, Madrid Drive 2R/T, N64 Kalimari Desert R/T (Lvl 6), N64 Kalimari Desert T, N64 Yoshi Valley T, RMX Bowser's Castle 1T, RMX Choco Island 2R/T, RMX Choco Island 2T, RMX Rainbow Road 1, RMX Rainbow Road 2R/T, RMX Vanilla Lake 2R/T, Rome Avanti T, SNES Bowser Castle 3T, SNES Choco Island 1T, SNES Choco Island 2T, SNES Donut Plains 1T, SNES Ghost Valley 2R/T, SNES Koopa Troopa Beach 2R/T, SNES Mario Circuit 1R/T, SNES Mario Circuit 2T, SNES Mario Circuit 3T, SNES Vanilla Lake 2R/T, Squeaky Clean Sprint T, Tokyo Blur 2T, Tokyo Blur 3T, Vancouver Velocity 2R/T, Wii Daisy Circuit R/T, Wii DK Summit R/T, Wii Dry Dry Ruins R/T, Wii Dry Dry Ruins T, Wii Maple Treeway T
g_gold_home_field_glider;Gold Home-Field Glider;HighEnd;3DS Rainbow Road, 3DS Rainbow Road R/T (Lvl 8), 3DS Toad Circuit (Lvl 3), Amsterdam Drift 2, Athens Dash 2T, Athens Dash 3R/T, DS Airship Fortress R/T, DS Luigi's Mansion T, GBA Cheep-Cheep Island, GBA Cheep-Cheep Island T (Lvl 6), Los Angeles Laps, Los Angeles Laps 2R/T, Los Angeles Laps 3R (Lvl 3), Los Angeles Laps 3R/T, Los Angeles Laps 3T, Madrid Drive, Madrid Drive 3R/T, N64 Luigi Raceway T, New York Minute 4R, Ninja Hideaway R, RMX Bowser's Castle 1R, RMX Choco Island 1R/T, RMX Ghost Valley 1T, RMX Rainbow Road 1, RMX Vanilla Lake 1T, SNES Ghost Valley 1T, SNES Mario Circuit 3R/T, SNES Rainbow Road (Lvl 6), SNES Rainbow Road T, SNES Vanilla Lake 2R, Sydney Sprint 2R/T, Sydney Sprint R, Sydney Sprint T, Tokyo Blur 2
g_gold_manta_glider;Gold Manta Glider;HighEnd;3DS Bowser's Castle, 3DS Bowser's Castle R/T (Lvl 6), 3DS Cheep Cheep Lagoon T, Amsterdam Drift 3T, Bangkok Rush R/T, Berlin Byways 2T, Berlin Byways T, DS Airship Fortress, DS Airship Fortress R/T (Lvl 3), GBA Bowser's Castle 2, GBA Bowser's Castle 2R (Lvl 3), GBA Bowser's Castle 3T (Lvl 6), GBA Bowser's Castle 4R, GCN Waluigi Stadium R, Los Angeles Laps 2R, N64 Luigi Raceway, Paris Promenade 3R/T, Piranha Plant Cove 2R, Piranha Plant Cove 3R, Piranha Plant Cove R/T, Piranha Plant Pipeline, RMX Bowser's Castle 1R/T, RMX Choco Island 1R, RMX Choco Island 2R/T, RMX Vanilla Lake 2R, Rome Avanti R, Singapore Speedway 2, Singapore Speedway R, SNES Bowser Castle 3R/T (Lvl 8), SNES Choco Island 2, SNES Koopa Troopa Beach 2R, SNES Mario Circuit 2, SNES Mario Circuit 3, SNES Vanilla Lake 1R/T, SNES Vanilla Lake 2R/T, Squeaky Clean Sprint R, Sydney Sprint 3R/T, Sydney Sprint R, Wii Coconut Mall, Wii Daisy Circuit R, Wii Koopa Cape R, Wii Maple Treeway R
g_gold_mario_golf_cap;Gold Mario Golf Cap;HighEnd;Athens Dash 3R, Berlin Byways R (Lvl 6), DS DK Pass, Los Angeles Laps 3, Madrid Drive 2R, Madrid Drive 2T (Lvl 3), Madrid Drive 3R, Madrid Drive R, Piranha Plant Cove 3R, Piranha Plant Cove 3T (Lvl 6), RMX Vanilla Lake 2R, Rome Avanti 3R/T, SNES Vanilla Lake 2, Sydney Sprint 3R/T, Tokyo Blur 2 (Lvl 3), Tokyo Blur 2T, Wii DK Summit R, Wii Moonview Highway T (Lvl 8)
g_gold_mario_s_hat_balloon;Gold Mario's Hat Balloon;HighEnd;Amsterdam Drift 3, Bangkok Rush 3 (Lvl 6), Los Angeles Laps 2R (Lvl 3), Los Angeles Laps 2T, New York Minute 3, New York Minute 3T (Lvl 3), New York Minute B, Rome Avanti 3R (Lvl 6), Tokyo Blur 3R, Tokyo Blur 3T (Lvl 8)
